dataset_id,sample_id,condition_id,request_id,status,disposition,generation_attempted,processing_latency_ms,generation_latency_ms,retrieval_latency_ms,validation_latency_ms,cpu_time_ms,memory_rss_delta_bytes
Sparkov,FOLLOWUP_SPARKOV_004,A_direct,2db04ff1-ac3b-4450-9660-3872d55c63c3,completed,generated_released,True,72493.708,72484.434,0.0,0.019,11004.322,-11223040.0
Sparkov,FOLLOWUP_SPARKOV_005,C_dense,33278612-31cf-4715-be5c-e84ba2ae161b,suppressed,pre_generation_suppressed,False,16.1,,6.853,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_004,B_lexical,3396c221-59c5-4f83-835b-6624bd79ed1f,completed,generated_released,True,10088.543,10066.153,10.394,0.012,1673.951,3702784.0
Sparkov,FOLLOWUP_SPARKOV_007,B_dense,3658c02b-6a89-4e35-90be-785534104f9a,completed,generated_released,True,12002.139,11984.522,6.395,0.021,2058.232,3080192.0
Sparkov,FOLLOWUP_SPARKOV_002,D_hybrid,3684b9ff-dd0a-4755-80b7-7079a94391e4,suppressed,pre_generation_suppressed,False,26.854,,17.793,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_006,D_hybrid,3b56866d-5f67-444d-b637-509e128f86af,suppressed,pre_generation_suppressed,False,25.112,,16.554,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_010,C_lexical,3f3b64c5-adca-4bc3-994a-d0f8075d94e2,suppressed,pre_generation_suppressed,False,19.701,,10.087,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_001,D_hybrid,417ab58b-3339-4f4e-997e-79d9e175b9e9,suppressed,pre_generation_suppressed,False,24.666,,15.374,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_005,A_direct,5244274d-e564-4202-9f9c-47b025403600,completed,generated_released,True,60305.889,60296.87,0.0,0.016,8904.098,-6062080.0
Sparkov,FOLLOWUP_SPARKOV_006,C_dense,54614ea3-1c54-4524-ab63-747ae698e88a,suppressed,pre_generation_suppressed,False,14.269,,5.782,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_008,A_direct,55a2b9d3-505a-412e-8e45-5a84e9adc79b,completed,generated_released,True,66566.463,66556.658,0.0,0.018,10146.484,-56672256.0
Sparkov,FOLLOWUP_SPARKOV_007,B_lexical,573801f8-b962-41ce-8580-2194aba11bfd,completed,generated_released,True,11058.348,11035.058,9.957,0.018,1860.571,1900544.0
Sparkov,FOLLOWUP_SPARKOV_004,B_dense,5acd6bbf-ddf5-49e9-ae30-103d38e4092d,completed,generated_released,True,7559.147,6700.861,846.979,0.02,1082.564,4636672.0
Sparkov,FOLLOWUP_SPARKOV_003,B_lexical,5e8618c6-a8d4-434e-8677-7677ed762133,completed,generated_released,True,13230.63,13207.888,10.531,0.013,2293.84,4423680.0
Sparkov,FOLLOWUP_SPARKOV_005,B_lexical,605d3d65-1332-4b3b-8cfd-13901b6f041e,completed,generated_released,True,7235.549,7216.35,9.809,0.013,1207.845,704512.0
Sparkov,FOLLOWUP_SPARKOV_005,C_lexical,72d8b505-4907-47d4-b3fa-b25d82146e73,suppressed,pre_generation_suppressed,False,19.491,,9.871,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_006,C_lexical,72f28979-307e-40e7-8009-1e0d4a68ce07,suppressed,pre_generation_suppressed,False,18.612,,9.653,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_002,A_direct,79658c15-eb0c-482d-a67d-c19d2c070f77,completed,generated_released,True,77064.485,77055.121,0.0,0.015,10953.336,-4030464.0
Sparkov,FOLLOWUP_SPARKOV_002,B_dense,79d9f6b1-e88d-44c4-8a5e-367cbfc84459,completed,generated_released,True,8602.245,8587.404,5.161,0.013,1443.117,3686400.0
Sparkov,FOLLOWUP_SPARKOV_005,B_dense,82b5fdae-b4eb-4183-a419-12c4d84a54c4,completed,generated_released,True,9329.765,9314.688,5.187,0.015,1651.278,-2015232.0
Sparkov,FOLLOWUP_SPARKOV_001,B_lexical,84eb912f-54dc-444f-a911-c21c71a36d5c,completed,generated_released,True,12926.671,12905.059,9.658,0.013,2050.167,6062080.0
Sparkov,FOLLOWUP_SPARKOV_010,A_direct,8b1f9144-2ecf-498f-9470-9ad95503e8f9,completed,generated_released,True,56259.863,56251.048,0.0,0.018,8907.477,-3932160.0
Sparkov,FOLLOWUP_SPARKOV_006,A_direct,918e97a9-d962-4c3f-bb55-b7e2d014bc41,completed,generated_released,True,55047.589,55038.804,0.0,0.014,8587.025,-21790720.0
Sparkov,FOLLOWUP_SPARKOV_006,B_lexical,97367902-5e06-44b2-ba9f-47b85efbf44d,completed,generated_released,True,8423.007,8404.399,9.557,0.026,1054.748,1130496.0
Sparkov,FOLLOWUP_SPARKOV_009,B_lexical,97eeb445-8ca0-4997-82ac-e6a02fd58eef,completed,generated_released,True,14913.251,14815.468,53.401,0.015,1890.255,9535488.0
Sparkov,FOLLOWUP_SPARKOV_007,A_direct,99d776b3-2145-4f41-a518-982504013183,completed,generated_released,True,58866.892,58857.319,0.0,0.015,9033.415,-6078464.0
Sparkov,FOLLOWUP_SPARKOV_002,C_dense,9d4501ea-0c82-412e-a78b-15a36e3cd905,suppressed,pre_generation_suppressed,False,17.05,,7.972,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_009,D_hybrid,a1745329-d740-412e-85e5-440b44f1a72b,suppressed,pre_generation_suppressed,False,26.88,,18.094,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_004,C_lexical,a4b5694a-d80c-467f-9c8b-293e23fc41be,suppressed,pre_generation_suppressed,False,18.77,,9.662,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_001,B_dense,a69c5a93-acae-4042-8c66-6443c0d7c9fe,completed,generated_released,True,13402.01,8436.925,4952.349,0.024,1491.526,5373952.0
Sparkov,FOLLOWUP_SPARKOV_003,D_hybrid,acda9870-e575-4873-9203-3834c6ca26d3,suppressed,pre_generation_suppressed,False,24.351,,15.512,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_001,C_dense,ae66c5a0-7028-42c1-9454-819cf35b2c7a,suppressed,pre_generation_suppressed,False,15.506,,6.301,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_006,B_dense,af131d04-9789-4e18-aa3b-86c3aeb96b3f,completed,generated_released,True,10700.795,10680.164,11.198,0.012,1433.06,1179648.0
Sparkov,FOLLOWUP_SPARKOV_009,C_dense,afe2993e-fb83-4f07-a1d1-0acc591c51ef,suppressed,pre_generation_suppressed,False,14.62,,5.953,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_003,C_dense,b37fc93b-9b71-4be7-b4b7-18adf930e6ca,suppressed,pre_generation_suppressed,False,15.544,,6.133,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_009,B_dense,b3b8a750-45c2-457d-aac0-3386057a964a,completed,generated_released,True,14488.217,13867.805,610.434,0.013,1930.716,2621440.0
Sparkov,FOLLOWUP_SPARKOV_007,C_dense,b7ea8e6c-c2ff-4697-b045-714f2351fc36,suppressed,pre_generation_suppressed,False,14.368,,5.124,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_010,B_dense,bb192c0d-5cd9-43b8-ab3e-a2ac628aa83e,completed,generated_released,True,12063.916,12047.983,5.893,0.017,2127.528,819200.0
Sparkov,FOLLOWUP_SPARKOV_003,A_direct,bd3b2256-ce98-477a-b2f2-020775ca1622,completed,generated_released,True,58976.352,58966.754,0.0,0.017,9298.457,-5144576.0
Sparkov,FOLLOWUP_SPARKOV_009,A_direct,c2883afa-26f4-4881-9a12-b94d5ce3a443,completed,generated_released,True,8507.851,8495.988,0.0,0.095,2290.416,-339935232.0
Sparkov,FOLLOWUP_SPARKOV_008,C_dense,c716503c-3418-4984-90b1-93f5907ed0d1,suppressed,pre_generation_suppressed,False,16.105,,6.419,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_003,B_dense,ca122a44-31c5-4a89-8afc-345e6c202f97,completed,generated_released,True,8839.141,8823.811,5.585,0.013,1509.835,983040.0
Sparkov,FOLLOWUP_SPARKOV_001,C_lexical,ccbe1e3d-5ebe-408f-ab36-120841f86240,suppressed,pre_generation_suppressed,False,20.841,,10.292,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_008,B_lexical,d1378320-c8ef-48c0-a906-5ab7f59430c9,completed,generated_released,True,12223.059,12199.578,10.218,0.276,2002.338,1343488.0
Sparkov,FOLLOWUP_SPARKOV_010,D_hybrid,d53b1d21-d3e3-4472-8bcc-70bb34372f6c,suppressed,pre_generation_suppressed,False,29.923,,21.152,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_004,D_hybrid,d894751e-9d8d-45db-a14c-bc5a975467fc,suppressed,pre_generation_suppressed,False,25.203,,15.723,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_008,D_hybrid,dcbdab27-f9ee-47e9-910e-2adb2ea75102,suppressed,pre_generation_suppressed,False,27.747,,18.435,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_003,C_lexical,df277db3-3979-480c-ad9d-09cf82f59fea,suppressed,pre_generation_suppressed,False,19.104,,9.75,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_010,C_dense,e4ef77df-f079-4ab9-9ec1-959f4e17758e,suppressed,pre_generation_suppressed,False,14.882,,5.215,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_004,C_dense,eb1857ee-9cab-4d14-8ce8-5d0e8bfdbf84,suppressed,pre_generation_suppressed,False,14.068,,5.457,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_007,D_hybrid,ed18e40d-282e-4ae2-b297-6a7d528b1ad6,suppressed,pre_generation_suppressed,False,24.904,,15.586,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_018,B_dense,0117e20d-da7f-4aed-ac34-8de8e057e520,completed,generated_released,True,10903.832,10889.21,5.048,0.018,1903.395,3178496.0
Sparkov,FOLLOWUP_SPARKOV_015,B_lexical,043f20db-fd04-40f7-b523-3640d3904fe5,completed,generated_released,True,12000.863,11978.738,9.732,0.012,1984.438,3997696.0
Sparkov,FOLLOWUP_SPARKOV_014,A_direct,0cf3dd7c-8497-491c-a45c-d1d63670561c,completed,generated_released,True,63131.914,63122.698,0.0,0.404,9229.384,-5242880.0
Sparkov,FOLLOWUP_SPARKOV_019,B_lexical,0d614c53-b044-4a6c-9e08-94199df675e1,completed,generated_released,True,11132.883,11090.794,14.307,0.017,1893.163,11878400.0
Sparkov,FOLLOWUP_SPARKOV_018,A_direct,0dc60cbd-37be-4751-8d9c-9d2c53cdbea0,completed,generated_released,True,68611.051,68601.83,0.0,0.015,10114.97,-10485760.0
Sparkov,FOLLOWUP_SPARKOV_011,B_dense,0dcb06c7-2d24-413c-94d8-ea69757923c3,completed,generated_released,True,9772.798,9757.084,6.214,0.017,1696.19,557056.0
Sparkov,FOLLOWUP_SPARKOV_011,C_dense,0eb54556-f872-48c9-b32f-ec096d615c9b,suppressed,pre_generation_suppressed,False,14.27,,5.214,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_017,C_lexical,163183b4-eabe-4d10-81ab-3f8f05f0df3a,suppressed,pre_generation_suppressed,False,19.751,,9.903,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_014,B_dense,226a141c-7748-4de6-acc4-fba9811cd3bc,completed,generated_released,True,11783.974,11762.423,11.023,0.012,2055.855,-2162688.0
Sparkov,FOLLOWUP_SPARKOV_013,D_hybrid,228e98c9-7472-44fc-b5d0-0eed55d9e0d2,suppressed,pre_generation_suppressed,False,27.286,,17.409,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_020,A_direct,22dd5097-a57e-43ae-8712-0d2179cebae6,completed,generated_released,True,60595.656,60587.047,0.0,0.015,9153.636,-8273920.0
Sparkov,FOLLOWUP_SPARKOV_017,D_hybrid,25afe5ea-b6eb-4724-b495-4287689f0dd0,suppressed,pre_generation_suppressed,False,28.001,,17.952,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_015,C_dense,2808cac2-345d-4b1a-a867-c42f7c447777,suppressed,pre_generation_suppressed,False,14.974,,5.811,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_020,B_lexical,2b486845-75e6-45bd-8e8b-28ee51dd7e49,completed,generated_released,True,10562.642,10540.405,9.725,0.026,1923.078,4194304.0
Sparkov,FOLLOWUP_SPARKOV_012,C_dense,2f5e78cd-e9c6-4896-8f43-3e53b2aa288d,suppressed,pre_generation_suppressed,False,14.123,,5.547,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_019,A_direct,34cb6439-a89d-4e0e-8207-9276ad8e53f1,completed,generated_released,True,8331.869,8320.557,0.0,0.149,2382.869,-459423744.0
Sparkov,FOLLOWUP_SPARKOV_012,B_lexical,34ded8e2-0a2f-4246-9c12-efa0dd7375fb,completed,generated_released,True,8669.269,8649.781,10.234,0.018,1448.424,835584.0
Sparkov,FOLLOWUP_SPARKOV_011,A_direct,383e489b-f533-432e-9eea-46fcb1df9de4,completed,generated_released,True,66904.048,66894.708,0.0,0.017,9735.238,-12795904.0
Sparkov,FOLLOWUP_SPARKOV_020,B_dense,38eb3c6d-602c-4ef1-b14a-c7f500e38d33,completed,generated_released,True,12432.625,12416.369,5.962,0.023,2323.532,1228800.0
Sparkov,FOLLOWUP_SPARKOV_015,C_lexical,3e2ec2de-3810-4d04-91c7-8ddbba9a4bed,suppressed,pre_generation_suppressed,False,19.922,,9.816,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_019,C_dense,4c6e4272-074f-4c37-b797-18f48691d73c,suppressed,pre_generation_suppressed,False,321.903,,312.229,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_013,B_dense,4ed10257-c336-4321-8e89-5ffe22c69161,completed,generated_released,True,11018.245,11002.206,5.441,0.013,1929.277,-868352.0
Sparkov,FOLLOWUP_SPARKOV_016,D_hybrid,53bf375b-fe7e-4161-9084-04f148414856,suppressed,pre_generation_suppressed,False,29.215,,20.572,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_019,D_hybrid,54eaf96c-3d43-4bb4-bf74-99457c8e58b2,suppressed,pre_generation_suppressed,False,29.059,,19.887,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_020,D_hybrid,5ce3d0c1-0e5b-4222-b80e-b56a14451fe2,suppressed,pre_generation_suppressed,False,27.055,,17.951,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_017,B_dense,5e089612-d9b4-411f-bb57-dc304e75e840,completed,generated_released,True,11846.191,11824.996,8.817,0.014,2027.071,4800512.0
Sparkov,FOLLOWUP_SPARKOV_017,A_direct,603c92ad-a66d-420c-984b-60f311c8f316,completed,generated_released,True,64679.215,64669.779,0.0,0.022,9608.864,-47120384.0
Sparkov,FOLLOWUP_SPARKOV_016,A_direct,61b8417a-edd3-425d-9cce-0f143023a16a,completed,generated_released,True,48248.531,48239.575,0.0,0.014,7423.579,-6193152.0
Sparkov,FOLLOWUP_SPARKOV_018,D_hybrid,70038ddc-635b-4581-afbd-f2c35fdc03bf,suppressed,pre_generation_suppressed,False,24.214,,15.038,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_015,D_hybrid,758503b3-8e05-439b-af30-7962670087c7,suppressed,pre_generation_suppressed,False,26.267,,17.714,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_014,C_lexical,783e1219-145b-46ed-8d32-c7d57d001ce0,suppressed,pre_generation_suppressed,False,19.407,,9.615,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_015,A_direct,7d04c1eb-0604-481f-afad-ed4d7947a156,completed,generated_released,True,67975.73,67966.514,0.0,0.014,10186.22,-12615680.0
Sparkov,FOLLOWUP_SPARKOV_016,C_lexical,837704a9-5c50-4459-ac33-42a03d42fb9a,suppressed,pre_generation_suppressed,False,19.294,,9.536,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_011,D_hybrid,8ab45bbf-5019-458c-bf5d-6aefd8417fc2,suppressed,pre_generation_suppressed,False,24.033,,15.283,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_016,B_dense,8baa7ea0-907a-4bb7-85d7-66c69f33c507,completed,generated_released,True,9246.55,9231.07,5.409,0.012,1559.607,901120.0
Sparkov,FOLLOWUP_SPARKOV_012,A_direct,9a5959a2-f7cc-427b-b9ba-a17fe43186df,completed,generated_released,True,64502.435,64493.671,0.0,0.021,9870.04,-8306688.0
Sparkov,FOLLOWUP_SPARKOV_013,C_dense,9ef50158-b0df-4dbb-bd89-4beee5097d15,suppressed,pre_generation_suppressed,False,15.832,,5.815,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_017,B_lexical,a69fa7dd-b388-4cd5-a77f-04762c4dc231,completed,generated_released,True,10199.904,10176.192,9.813,0.012,1732.397,3850240.0
Sparkov,FOLLOWUP_SPARKOV_018,C_dense,a7ab10b2-6787-4b43-b443-ce475fa3d30f,suppressed,pre_generation_suppressed,False,15.584,,6.128,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_019,C_lexical,a7e42ee0-0613-441e-8b6c-cbb50e8ae80a,suppressed,pre_generation_suppressed,False,18.835,,9.673,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_016,C_dense,a7f77b74-3756-467e-b77c-ef45049074b8,suppressed,pre_generation_suppressed,False,14.383,,5.831,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_011,B_lexical,abe4177d-64d0-43c8-95e9-26696c0d610a,completed,generated_released,True,10322.153,10300.15,9.79,0.017,1812.279,3473408.0
Sparkov,FOLLOWUP_SPARKOV_017,C_dense,ad74f5d5-baa1-4680-86b9-232811472b8c,suppressed,pre_generation_suppressed,False,14.423,,5.287,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_011,C_lexical,ade055e4-7505-48b2-90d6-03cd02acd5cd,suppressed,pre_generation_suppressed,False,20.672,,9.572,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_013,C_lexical,b2533382-f43d-43b1-b808-0b4750f9122f,suppressed,pre_generation_suppressed,False,19.569,,9.662,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_013,A_direct,b37bc0d2-4cef-4a2c-bc7c-35a7e84d6024,completed,generated_released,True,67079.895,67069.339,0.0,0.081,9828.884,-35946496.0
Sparkov,FOLLOWUP_SPARKOV_014,C_dense,c723b9e6-b9e4-40aa-b790-2a9d054c24c9,suppressed,pre_generation_suppressed,False,14.643,,5.522,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_012,C_lexical,cab4ecc7-210d-43b9-b709-c9da1a8c16da,suppressed,pre_generation_suppressed,False,18.594,,9.569,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_015,B_dense,d3dbb1df-4218-4bcd-a502-cc9eda16983a,completed,generated_released,True,9129.553,9107.313,9.089,0.027,1571.5,1638400.0
Sparkov,FOLLOWUP_SPARKOV_020,C_dense,d3e60230-91f0-4bc0-b619-1f6f21cb7542,suppressed,pre_generation_suppressed,False,16.414,,7.183,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_018,B_lexical,da55be1e-4a3f-4f55-9f49-76aa4738292f,completed,generated_released,True,10887.018,10868.551,9.462,0.02,1918.566,-1572864.0
Sparkov,FOLLOWUP_SPARKOV_012,B_dense,e25c85c5-3d74-4616-9cda-0dba68be6dbc,completed,generated_released,True,12050.236,12029.466,11.251,0.023,2096.888,933888.0
Sparkov,FOLLOWUP_SPARKOV_014,D_hybrid,e339ebb6-d9b4-4fbd-920d-8ebda2e27cb0,suppressed,pre_generation_suppressed,False,24.495,,15.725,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_019,B_dense,e549f400-d6b4-4e62-aae9-3400576ee9e3,completed,generated_released,True,8633.821,8615.8,8.329,0.013,1423.235,2424832.0
Sparkov,FOLLOWUP_SPARKOV_012,D_hybrid,e83a4faa-0c1b-4364-a567-ec1b3ccbe089,suppressed,pre_generation_suppressed,False,24.544,,14.925,,0.0,0.0
Sparkov,FOLLOWUP_SPARKOV_014,B_lexical,eac27e72-b830-4f40-b32e-8750e28c321c,completed,generated_released,True,10048.143,10025.842,9.818,0.018,1701.91,4620288.0
Sparkov,FOLLOWUP_SPARKOV_013,B_lexical,ee369fea-1603-4114-be45-227c42df0535,completed,generated_released,True,9964.629,9931.165,14.526,0.02,1709.007,7094272.0
